0.10.0_66,0.10.0
0.10.0_67,0.1
0.10.0_68,0.10.0
0.10.0_69,0.10.0
0.12.0_9,0.12.0
0.12.0_6,0.12.0
0.12.0_7,0.12.0
0.12.0_1,0.12.0
0.10.0_76,0.10.0,0.1
0.10.0_70,0.10.0
0.12.0_5,0.12.0
0.13.0_13,0.13.0
0.10.0_71,0.10.0
0.12.0_2,0.12.0
0.13.0_10,0.13.0
0.10.0_72,0.1,0.10.0
0.10.0_59,0.10.0
0.13.0_16,0.13.0
0.13.0_15,0.13.0
0.10.0_55,0.10.0
0.10.0_56,0.10.0
0.10.0_57,0.10.0
0.10.0_58,0.10.0
0.10.0_62,0.10.0
0.10.0_63,0.10.0
0.10.0_60,0.10.0
0.10.0_61,0.10.0
0.10.0_48,0.10.0
0.10.0_49,0.10.0
0.10.0_44,0.10.0
0.10.0_45,0.10.0
0.10.0_46,0.10.0,0.1
0.9_6,0.9
0.9_7,0.9
0.9_5,0.9
0.9_9,0.9
0.10.0_115,0.10.0
0.10.0_117,0.10.0
0.10.0_116,0.10.0
0.10.0_111,0.10.0
0.9_2,0.9
0.10.0_110,0.10.0
0.9_3,0.9
0.10.0_112,0.10.0
0.9_1,0.9
0.10.0_119,0.10.0
0.10.0_50,0.10.0
0.10.0_37,0.10.0
0.10.0_38,0.10.0
0.10.0_34,0.10.0
0.10.0_36,0.10.0
0.10.0_104,0.10.0
0.10.0_106,0.10.0
0.10.0_105,0.10.0
0.10.0_100,0.10.0
0.10.0_102,0.10.0
0.10.0_101,0.1
0.10.0_40,0.10.0
0.10.0_41,0.10.0
0.10.0_42,0.10.0
0.10.0_43,0.10.0
0.10.0_107,0.10.0
0.10.0_27,0.10.0
0.10.0_28,0.10.0
0.10.0_29,0.10.0
0.10.0_22,0.10.0
0.5_150,0.4,0.5
0.10.0_23,0.10.0
0.5_151,0.5
0.10.0_24,0.10.0
0.5_152,0.5
0.10.0_25,0.10.0
0.5_153,0.5,0.3
0.5_154,0.5
0.5_157,0.3
0.10.0_30,0.10.0
0.10.0_31,0.10.0
0.10.0_15,0.10.0
0.10.0_16,0.10.0
0.10.0_17,0.10.0
0.10.0_18,0.10.0
0.5_160,0.5,0.3,0.4,0.2
0.10.0_11,0.10.0
0.10.0_12,0.10.0
0.5_162,0.3,0.5
0.10.0_13,0.10.0
0.10.0_14,0.10.0
0.5_164,0.5
0.5_165,0.5
0.5_167,0.5,0.3,0.4
0.5_168,0.5
0.10.0_19,0.10.0
0.5_130,0.4
0.5_131,0.5
0.5_132,0.5,0.1
0.5_134,0.3
0.5_135,0.5,0.3,0.4
0.5_136,0.5,0.3
0.5_138,0.5,0.3,0.1,0.2
0.5_139,0.5
0.10.0_10,0.10.0
0.5_140,0.5
0.5_141,0.5,0.3,0.4
0.5_142,0.5,0.3
0.5_143,0.5
0.5_145,0.3,0.4,0.5
0.5_146,0.3
0.5_147,0.5,0.3,0.4
0.5_149,0.5
0.5_24,0.5
0.5_22,0.5
0.11.0_72,0.11.0
0.11.0_75,0.11.0
0.5_28,0.5
0.11.0_74,0.11.0
0.5_29,0.5
0.5_26,0.5,0.3
0.11.0_76,0.11.0
0.5_20,0.5,0.3
0.5_21,0.5
0.6_1,0.6
0.6_2,0.6
0.6_3,0.5,0.6
0.6_4,0.6
0.5_35,0.5
0.5_36,0.5
0.5_33,0.5
0.5_34,0.5
0.5_39,0.5
0.5_38,0.5
0.10.0_161,0.10.0
0.10.0_163,0.10.0
0.5_31,0.5
0.5_32,0.5
0.5_30,0.5
0.11.0_79,0.11.0
0.5_44,0.5
0.5_45,0.5
0.5_48,0.5,0.4
0.5_49,0.5
0.5_8,0.3,0.5
0.5_9,0.5
0.5_42,0.5
0.5_43,0.5
0.5_40,0.5
0.5_2,0.3,0.5
0.5_3,0.5
0.5_6,0.4,0.3,0.5
0.5_7,0.5
0.5_4,0.3,0.5
0.5_57,0.5
0.5_58,0.5
0.5_55,0.5
0.5_56,0.3
0.5_53,0.5
0.5_54,0.5
0.5_51,0.5
0.11.0_30,0.11.0
0.11.0_33,0.11.0
0.11.0_32,0.11.0
0.8_7,0.8
0.10.0_131,0.10.0
0.8_5,0.8
0.10.0_130,0.10.0
0.8_6,0.8
0.10.0_136,0.10.0
0.10.0_139,0.10.0
0.10.0_138,0.10.0
0.10.0_133,0.10.0
0.8_3,0.8
0.10.0_132,0.10.0,0.1
0.8_4,0.8
0.10.0_135,0.10.0
0.10.0_134,0.10.0
0.8_2,0.8
0.11.0_28,0.11.0
0.11.0_29,0.11.0
0.11.0_40,0.11.0
0.11.0_42,0.11.0
0.11.0_41,0.11.0
0.11.0_44,0.11.0
0.11.0_43,0.11.0
0.10.0_120,0.10.0
0.10.0_125,0.10.0
0.10.0_128,0.10.0,0.1
0.10.0_127,0.10.0
0.10.0_122,0.10.0
0.10.0_123,0.10.0
0.11.0_35,0.11.0
0.11.0_34,0.11.0
0.11.0_37,0.11.0
0.11.0_36,0.11.0
0.11.0_39,0.11.0
0.10.0_129,0.10.0
0.11.0_38,0.11.0
0.11.0_51,0.11.0
0.11.0_53,0.11.0
0.11.0_52,0.11.0
0.10.0_151,0.10.0
0.7_6,0.7
0.7_7,0.7
0.7_1,0.5,0.7
0.7_4,0.7
0.7_5,0.7
0.7_2,0.7
0.7_3,0.7
0.11.0_46,0.11.0
0.11.0_45,0.11.0
0.11.0_49,0.11.0
0.11.0_60,0.11.0
0.5_13,0.5
0.5_14,0.5
0.5_11,0.5
0.11.0_61,0.11.0
0.5_12,0.5,0.3
0.5_17,0.3
0.11.0_63,0.11.0
0.5_18,0.5
0.5_15,0.5
0.11.0_65,0.11.0
0.5_16,0.5
0.10.0_142,0.10.0
0.10.0_141,0.10.0
0.5_10,0.5
0.10.0_148,0.10.0
0.10.0_149,0.10.0
0.10.0_144,0.10.0
0.10.0_143,0.10.0
0.10.0_145,0.10.0
0.11.0_57,0.11.0
0.11.0_56,0.11.0
0.5_19,0.5,0.4,0.3
0.7_49,0.5
0.8_17,0.8
0.7_48,0.6
0.8_15,0.8
0.7_46,0.7
0.8_14,0.8
0.8_19,0.8
0.7_40,0.7
0.8_13,0.8
0.8_12,0.8,0.6
0.7_43,0.7
0.7_42,0.6
0.8_10,0.6,0.8
0.2_1,0.2
0.7_59,0.7
0.7_58,0.7
0.8_25,0.8
0.8_29,0.8
0.7_52,0.7,0.5,0.6
0.8_20,0.8
0.7_51,0.7
0.7_50,0.7
0.7_56,0.7
0.8_24,0.8
0.8_23,0.8
0.7_54,0.7
0.8_22,0.8
0.7_53,0.7
0.8_21,0.8
0.11.0_11,0.11.0
0.7_62,0.7
0.7_60,0.7
0.7_66,0.7
0.7_64,0.5
0.1_2,0.1
0.1_3,0.1
0.1_1,0.1
0.11.0_20,0.11.0
0.11.0_22,0.11.0
0.11.0_13,0.11.0
0.11.0_15,0.11.0
0.11.0_14,0.11.0
0.11.0_19,0.11.0
0.11.0_18,0.11.0
0.5_68,0.5
0.5_69,0.5,0.4
0.5_66,0.5,0.3
0.5_67,0.5
0.5_60,0.5
0.5_61,0.5,0.4,0.3
0.5_65,0.5
0.5_63,0.5
0.5_79,0.5
0.7_16,0.7
0.7_15,0.7
0.5_77,0.5
0.7_14,0.7
0.7_13,0.7
0.7_19,0.7,0.6
0.7_18,0.7
0.7_17,0.7
0.5_72,0.2,0.5,0.1,0.3
0.5_75,0.5
0.7_12,0.7
0.5_76,0.5
0.5_73,0.5
0.5_74,0.5
0.7_27,0.7
0.7_26,0.7
0.5_88,0.5
0.7_25,0.6
0.5_89,0.5
0.5_82,0.5
0.5_83,0.5
0.5_80,0.4,0.5
0.5_81,0.4
0.5_86,0.5
0.7_23,0.7
0.5_87,0.5
0.7_22,0.7
0.7_21,0.7
0.5_85,0.5
0.7_20,0.7
0.3_4,0.3
0.3_5,0.3
0.3_2,0.3
0.3_9,0.3
0.5_90,0.5
0.3_6,0.3
0.3_1,0.3,0.2
0.7_38,0.7
0.5_99,0.5
0.7_36,0.7
0.7_35,0.6
0.7_39,0.7
0.5_93,0.5
0.7_30,0.7
0.5_94,0.5
0.5_97,0.5
0.5_98,0.5
0.7_33,0.7,0.5
0.5_95,0.5,0.4
0.7_32,0.7
0.10.0_8,0.10.0
0.10.0_9,0.10.0
0.10.0_7,0.10.0
0.10.0_1,0.10.0
0.5_110,0.5
0.5_114,0.5
0.5_116,0.5,0.4
0.5_118,0.5
0.5_119,0.5
0.5_121,0.5
0.5_123,0.2
0.5_124,0.5
0.5_126,0.5,0.3,0.4
0.5_129,0.2
0.11.0_7,0.11.0
0.11.0_9,0.11.0
0.11.0_4,0.11.0
0.5_100,0.5
0.11.0_5,0.11.0
0.5_101,0.5
0.5_104,0.5
0.5_105,0.5
0.5_106,0.5,0.4
0.5_107,0.5
0.5_108,0.5
0.5_109,0.5
0.10.0_99,0.10.0
0.10.0_89,0.10.0
0.10.0_90,0.10.0
0.10.0_95,0.10.0
0.10.0_96,0.10.0
0.10.0_97,0.10.0
0.10.0_98,0.10.0
0.10.0_91,0.10.0
0.10.0_92,0.10.0
0.10.0_94,0.10.0
0.10.0_77,0.10.0
0.10.0_78,0.10.0
0.10.0_79,0.10.0
0.10.0_85,0.10.0
0.10.0_86,0.10.0
0.10.0_87,0.10.0
0.10.0_81,0.10.0
0.10.0_82,0.10.0
0.10.0_83,0.10.0
